,Zip Code,Offense
98718,64109.0,501
98719,64123.0,802
98720,64114.0,640
98721,64127.0,501
98722,64108.0,301
98723,64127.0,670
98724,64118.0,802
98725,64124.0,702
98726,64133.0,403
98727,64151.0,640
98728,64134.0,1401
98729,64155.0,799
98730,64153.0,630
98732,64128.0,801
98733,64114.0,501
98734,64127.0,302
98735,64154.0,630
98736,64128.0,2402
98737,64106.0,901
98738,64117.0,702
98739,64136.0,640
98741,64111.0,1401
98742,64132.0,650
98743,64109.0,690
98744,64126.0,802
98745,64154.0,1401
98746,64136.0,640
98747,64126.0,650
98748,64130.0,690
98749,64123.0,501
98750,64151.0,1850
98751,64134.0,690
98752,64157.0,690
98753,64116.0,831
98754,64130.0,401
98755,64127.0,501
98756,64126.0,2601
98757,64125.0,2601
98758,64123.0,301
98760,64134.0,401
98762,64111.0,650
98763,64110.0,501
98764,64109.0,802
98765,64109.0,801
98766,64145.0,610
98767,64123.0,2601
98768,64101.0,302
98771,64145.0,1122
98772,64119.0,702
98774,64108.0,1401
98775,64106.0,1198
98776,64111.0,802
98777,64138.0,1122
98778,64130.0,802
98779,64123.0,501
98780,64130.0,401
98781,64128.0,1401
98782,64114.0,1002
98784,64127.0,702
98785,64110.0,1849
98786,64111.0,302
98787,64134.0,1401
98788,64123.0,801
98789,64137.0,1401
98790,64106.0,640
98792,64132.0,802
98794,64138.0,1401
98795,64130.0,801
98796,64153.0,670
98797,64130.0,501
98798,64124.0,1401
98799,64123.0,690
98800,64124.0,201
98801,64130.0,670
98802,64152.0,690
98803,64134.0,670
98804,64110.0,702
98805,64118.0,2601
98806,64128.0,401
98808,64110.0,1401
98809,64111.0,640
98811,64111.0,690
98813,64133.0,1120
98814,64109.0,640
98815,64131.0,401
98816,64151.0,2601
98817,64111.0,802
98818,64123.0,702
98819,64155.0,630
98820,64111.0,302
98821,64130.0,403
98822,64107.0,501
98823,64109.0,101
98824,64118.0,802
98826,64123.0,650
98827,64119.0,302
98828,64127.0,401
98829,64109.0,1750
98830,64158.0,640
98831,64127.0,1401
98832,64118.0,210
98833,64129.0,1002
98834,64111.0,640
98835,64106.0,2402
98837,64128.0,2655
98838,64114.0,650
98839,64130.0,3020
98840,64155.0,640
98841,64106.0,1850
98842,64131.0,1850
98843,64130.0,401
98844,64134.0,702
98845,64109.0,702
98846,64151.0,1401
98847,64138.0,1401
98848,64119.0,502
98849,64126.0,401
98850,64106.0,2601
98851,64119.0,901
98852,64114.0,501
98853,64157.0,640
98854,64108.0,690
98855,64119.0,802
98856,64157.0,650
98857,64132.0,690
98859,64130.0,802
98860,64158.0,640
98861,64134.0,403
98862,64117.0,1401
98863,64130.0,1401
98864,64134.0,630
98866,64153.0,1122
98867,64106.0,801
98869,64127.0,1401
98871,64127.0,1401
98872,64111.0,301
98873,64157.0,640
98874,64117.0,1401
98875,64152.0,1401
98876,64123.0,1701
98877,64114.0,650
98879,64133.0,2001
98881,64127.0,650
98882,64130.0,2601
98884,64114.0,2601
98885,64131.0,690
98886,64106.0,801
98887,64123.0,403
98888,64106.0,670
98889,64138.0,702
98890,64132.0,702
98891,64127.0,302
98892,64117.0,650
98894,64108.0,670
98896,64155.0,670
98898,64114.0,1401
98901,64126.0,401
98903,64151.0,1198
98904,64119.0,801
98905,64138.0,802
98906,64123.0,501
98908,64111.0,2402
98909,64101.0,640
98910,64119.0,1201
98912,64119.0,501
98913,64138.0,650
98914,64156.0,501
98915,64128.0,702
98916,64114.0,650
98917,64128.0,501
98918,64111.0,1401
98919,64110.0,2604
98921,64127.0,802
98922,64130.0,401
98924,64111.0,670
98925,64110.0,801
98926,64119.0,501
98927,64120.0,650
98928,64157.0,670
98929,64134.0,2601
98930,64128.0,302
98931,64120.0,302
98932,64114.0,501
98933,64124.0,690
98934,64127.0,802
98936,64118.0,401
98937,64154.0,630
98940,64134.0,1001
98941,64152.0,831
98942,64118.0,1401
98943,64151.0,702
98944,64153.0,1170
98945,64129.0,801
98946,64114.0,670
98947,64127.0,1120
98948,64127.0,801
98949,64111.0,1401
98950,64130.0,2402
98951,64127.0,802
98952,64124.0,1750
98955,64116.0,501
98956,64111.0,502
98958,64127.0,1401
98959,64134.0,690
98960,64127.0,801
98962,64114.0,1120
98963,64127.0,1401
98965,64124.0,802
98966,64127.0,802
98967,64131.0,1849
98969,64110.0,702
98970,64125.0,630
98971,64153.0,650
98972,64111.0,301
98974,64110.0,501
98976,64130.0,2601
98978,64106.0,2100
98979,64133.0,831
98980,64130.0,670
98981,64138.0,1401
98983,64106.0,2655
98985,64138.0,670
98986,64110.0,2100
98988,64133.0,1198
98989,64134.0,401
98990,64127.0,702
98991,64118.0,1401
98992,64108.0,702
98993,64106.0,690
98994,64130.0,690
98996,64124.0,401
98997,64130.0,802
98998,64108.0,650
98999,64111.0,1401
99000,64134.0,690
99001,64108.0,831
99002,64128.0,702
99003,64130.0,2601
99004,64133.0,501
99005,64111.0,2001
99006,64151.0,1401
99007,64111.0,702
99008,64101.0,640
99009,64155.0,630
99012,64127.0,501
99015,64110.0,640
99016,64130.0,670
99017,64129.0,840
99018,64130.0,301
99019,64130.0,702
99020,64111.0,650
99021,64130.0,2402
99022,64116.0,801
99023,64109.0,802
99025,64127.0,670
99026,64127.0,702
99027,64126.0,702
99028,64131.0,640
99029,64138.0,1120
99031,64120.0,802
99032,64116.0,2001
99033,64145.0,1401
99034,64133.0,702
99035,64118.0,640
99036,64105.0,1401
99037,64132.0,630
99038,64105.0,640
99039,64130.0,401
99040,64133.0,1401
99041,64114.0,501
99042,64129.0,690
99043,64133.0,640
99045,64128.0,2001
99046,64127.0,403
99047,64106.0,670
99048,64117.0,1401
99049,64111.0,802
99050,64134.0,1120
99051,64117.0,1120
99052,64130.0,1849
99053,64130.0,501
99054,64127.0,901
99056,64127.0,2655
99057,64126.0,802
99058,64105.0,2655
99059,64131.0,640
99060,64138.0,690
99061,64132.0,840
99062,64110.0,501
99063,64127.0,801
99064,64118.0,1401
99065,64111.0,702
99066,64157.0,201
99067,64109.0,831
99068,64131.0,640
99070,64154.0,630
99071,64124.0,2601
99072,64134.0,501
99073,64105.0,702
99074,64134.0,401
99075,64111.0,670
99076,64130.0,690
99077,64127.0,1849
99079,64123.0,690
99080,64114.0,2601
99081,64129.0,650
99082,64111.0,1001
99083,64108.0,640
99084,64137.0,1849
99085,64132.0,840
99086,64117.0,1188
99087,64116.0,690
99090,64133.0,802
99092,64127.0,801
99093,64111.0,690
99094,64125.0,702
99095,64119.0,1120
99097,64111.0,2655
99098,64118.0,2001
99100,64131.0,2601
99101,64124.0,901
99102,64138.0,1401
99103,64118.0,502
99104,64126.0,501
99106,64130.0,302
99108,64106.0,670
99111,64132.0,501
99112,64106.0,650
99113,64113.0,640
99114,64111.0,670
99117,64116.0,1122
99119,64117.0,1050
99120,64124.0,501
99121,64129.0,2601
99122,64155.0,2601
99123,64127.0,501
99124,64127.0,2601
99125,64105.0,702
99126,64106.0,301
99128,64108.0,1849
99129,64130.0,802
99130,64105.0,702
99131,64127.0,101
99132,64102.0,1401
99133,64106.0,801
99134,64133.0,1401
99135,64156.0,1401
99136,64133.0,702
99137,64128.0,650
99138,64133.0,801
99139,64107.0,802
99140,64128.0,501
99141,64113.0,1401
99142,64106.0,801
99143,64105.0,620
99144,64123.0,1849
99145,64127.0,401
99146,64116.0,702
99147,64110.0,630
99148,64154.0,1401
99149,64130.0,2601
99150,64107.0,301
99151,64154.0,403
99153,64131.0,670
99154,64124.0,401
99156,64157.0,403
99157,64114.0,640
99159,64123.0,799
99160,64138.0,1401
99161,64114.0,640
99162,64151.0,702
99163,64127.0,2601
99164,64124.0,1849
99165,64156.0,702
99166,64118.0,650
99168,64117.0,1122
99170,64123.0,1401
99172,64138.0,802
99174,64153.0,690
99175,64108.0,1850
99176,64120.0,702
99177,64129.0,802
99178,64110.0,1849
99181,64109.0,802
99182,64155.0,640
99184,64127.0,802
99185,64117.0,702
99188,64134.0,670
99190,64130.0,799
99191,64131.0,670
99192,64110.0,840
99193,64130.0,650
99194,64132.0,650
99195,97208.0,1120
99196,64130.0,802
99197,64134.0,702
99199,64119.0,1198
99200,64106.0,831
99201,64111.0,801
99202,64108.0,401
99205,64134.0,501
99207,64153.0,1120
99208,64124.0,702
99209,64168.0,640
99210,64134.0,690
99212,64158.0,650
99213,64155.0,640
99214,64125.0,2001
99215,64124.0,302
99216,64128.0,801
99218,64131.0,401
99219,64108.0,210
99220,64119.0,302
99221,64118.0,1401
99222,64126.0,501
99223,64130.0,2601
99224,64153.0,1401
99225,64129.0,2601
99226,64137.0,702
99227,64130.0,501
99228,64137.0,702
99229,64108.0,801
99230,64111.0,1401
99231,64130.0,801
99232,64131.0,302
99233,64130.0,901
99234,64130.0,640
99235,64111.0,302
99236,64138.0,802
99237,64137.0,670
99240,64119.0,302
99241,64108.0,702
99242,64130.0,302
99243,64153.0,1401
99244,64106.0,702
99245,64155.0,801
99246,64158.0,690
99247,64106.0,2601
99249,64124.0,302
99250,64109.0,1401
99251,64130.0,403
99252,64161.0,640
99253,64111.0,1401
99254,64130.0,702
99255,64123.0,840
99256,64101.0,640
99258,64105.0,650
99259,64138.0,802
99261,64157.0,630
99264,64105.0,2100
99266,64108.0,670
99268,64130.0,302
99269,64155.0,640
99270,64128.0,702
99271,64105.0,1850
99272,64113.0,801
99273,64152.0,502
99274,64111.0,690
99276,64123.0,1401
99277,64127.0,2601
99278,64114.0,670
99279,64130.0,403
99280,64134.0,2040
99282,64132.0,501
99283,64118.0,2655
99284,64123.0,1849
99288,64111.0,640
99289,64132.0,702
99290,64111.0,2100
99291,64131.0,702
99292,64108.0,210
99293,64111.0,1849
99296,64112.0,1401
99298,64127.0,2001
99299,64156.0,2601
99301,64128.0,501
99302,64110.0,2655
99303,64131.0,670
99304,64132.0,1850
99305,64120.0,2601
99307,64106.0,2402
99309,64123.0,840
99310,64155.0,650
99311,64131.0,840
99312,64127.0,401
99314,64124.0,501
99315,64138.0,401
99316,64109.0,1849
99318,64127.0,401
99319,64130.0,802
99320,64134.0,801
99321,64132.0,801
99322,64111.0,1401
99323,64117.0,640
99324,64127.0,1401
99325,64127.0,801
99326,64127.0,840
99327,64114.0,702
99328,64132.0,702
99329,64114.0,702
99330,64134.0,401
99331,64127.0,1401
99332,64127.0,302
99335,64105.0,2601
99336,64111.0,802
99337,64106.0,2601
99338,64114.0,640
99339,64125.0,2601
99340,64155.0,501
99342,64132.0,840
99344,64133.0,640
99345,64106.0,403
99346,64120.0,650
99347,64123.0,302
99348,64113.0,690
99349,64132.0,670
99350,64117.0,1401
99351,64126.0,2100
99352,64119.0,2100
99353,64153.0,640
99355,64117.0,640
99356,64134.0,690
99357,64134.0,802
99358,64132.0,1401
99359,64126.0,840
99360,64137.0,401
99362,64157.0,640
99364,64132.0,702
99365,64119.0,501
99366,64127.0,802
99367,64137.0,702
99368,64124.0,501
99369,64116.0,702
99370,64151.0,1120
99371,64133.0,802
99372,64111.0,640
99374,64108.0,401
99375,64123.0,1770
99376,64133.0,401
99378,64118.0,702
99379,64138.0,802
99381,64119.0,403
99382,64131.0,670
99383,64132.0,501
99384,64111.0,640
99385,64108.0,831
99386,64161.0,690
99388,64127.0,1849
99389,64134.0,801
99391,64133.0,690
99392,64132.0,501
99393,64155.0,630
99394,64105.0,801
99395,64127.0,670
99397,64109.0,401
99398,64161.0,802
99399,64127.0,801
99400,64125.0,1002
99401,64112.0,802
99402,64131.0,1401
99403,64134.0,802
99404,64123.0,702
99405,64109.0,702
99406,64109.0,690
99407,64154.0,630
99408,64118.0,640
99409,64108.0,840
99411,64127.0,1770
99412,64130.0,802
99413,64132.0,403
99414,64130.0,501
99415,64127.0,802
99416,64124.0,802
99417,64106.0,1401
99418,64127.0,1401
99419,64134.0,702
99420,64110.0,702
99421,64138.0,1401
99422,64114.0,640
99423,64130.0,302
99424,64111.0,802
99425,64106.0,401
99426,64123.0,501
99427,64128.0,502
99428,64127.0,302
99429,64117.0,650
99430,64114.0,1201
99431,64133.0,201
99433,64127.0,401
99434,64127.0,799
99435,64131.0,670
99436,64133.0,690
99437,64134.0,1401
99438,64110.0,802
99439,64133.0,640
99440,64119.0,2601
99441,64112.0,403
99442,64127.0,302
99443,64134.0,501
99444,64128.0,1401
99447,64134.0,1401
99448,64155.0,702
99449,64133.0,670
99450,64130.0,702
99451,64114.0,501
99453,64130.0,501
99454,64130.0,690
99456,64132.0,802
99457,64117.0,640
99458,64128.0,650
99459,64137.0,670
99460,64130.0,501
99461,64106.0,2041
99462,64114.0,640
99463,64116.0,801
99464,64133.0,630
99466,64102.0,1401
99467,64133.0,702
99468,64108.0,2655
99469,64138.0,1401
99470,64127.0,2655
99471,64108.0,702
99472,64120.0,2601
99473,64117.0,1849
99474,64132.0,1401
99475,64111.0,3010
99476,64130.0,802
99477,64138.0,401
99478,64125.0,301
99480,64123.0,1401
99481,64116.0,201
99482,64131.0,401
99483,64110.0,702
99484,64134.0,1401
99485,64120.0,2601
99486,64130.0,401
99487,64108.0,1850
99488,64124.0,2601
99489,64123.0,650
99490,64132.0,702
99491,64112.0,670
99492,64117.0,1849
99493,64138.0,302
99494,64111.0,650
99495,64131.0,501
99496,64153.0,1648
99497,64127.0,1401
99498,64108.0,2402
99499,64154.0,670
99500,64127.0,1401
99501,64128.0,302
99502,64118.0,1401
99503,64117.0,2100
99504,64127.0,302
99505,64132.0,501
99506,64134.0,670
99507,64151.0,690
99509,64134.0,650
99510,64114.0,702
99511,64126.0,802
99513,64119.0,1401
99514,64127.0,401
99515,64133.0,640
99516,64130.0,901
99517,64106.0,2601
99518,64109.0,670
99520,64130.0,501
99521,64114.0,501
99522,64109.0,501
99523,64127.0,2601
99524,64126.0,802
99525,64128.0,690
99526,64123.0,402
99527,64151.0,301
99528,64113.0,690
99529,64131.0,501
99530,64110.0,702
99531,64114.0,690
99532,64124.0,640
99533,64128.0,840
99534,64118.0,301
99536,64110.0,670
99537,64119.0,640
99538,64123.0,802
99539,64119.0,1198
99540,64128.0,401
99541,64111.0,502
99542,64158.0,1401
99543,64117.0,802
99544,64132.0,802
99545,64109.0,1401
99547,64117.0,1401
99548,64123.0,501
99549,64112.0,620
99550,64130.0,302
99551,64119.0,501
99552,64117.0,799
99553,64118.0,670
99554,64138.0,801
99555,64118.0,802
99556,64106.0,301
99558,64134.0,670
99560,64127.0,702
99561,64109.0,2601
99563,64138.0,630
99564,64127.0,802
99565,64108.0,702
99566,64131.0,670
99567,64111.0,640
99568,64124.0,501
99569,64158.0,630
99570,64134.0,802
99571,64116.0,702
99573,64128.0,650
99574,64106.0,2402
99575,64123.0,650
99576,64132.0,660
99577,64134.0,690
99578,64120.0,650
99579,64106.0,640
99580,64119.0,1401
99582,64102.0,802
99583,64112.0,840
99584,64132.0,802
99585,64120.0,640
99587,64112.0,640
99588,64130.0,1401
99589,64127.0,2601
99590,64108.0,640
99591,64138.0,210
99594,64153.0,501
99596,64106.0,702
99598,64114.0,802
99599,64129.0,501
99600,64134.0,690
99601,64109.0,702
99603,64154.0,702
99606,64157.0,501
99607,64110.0,650
99608,64123.0,801
99609,64132.0,1188
99611,64110.0,640
99612,64110.0,801
99613,64110.0,2001
99614,64112.0,501
99615,64132.0,702
99616,64045.0,2100
99617,64131.0,501
99618,64105.0,650
99620,64123.0,401
99621,64118.0,2601
99622,64114.0,501
99623,64133.0,702
99624,64110.0,1002
99626,64130.0,702
99627,64111.0,1849
99629,64130.0,401
99630,64154.0,802
99632,64129.0,501
99633,64132.0,401
99634,64132.0,650
99636,64118.0,1401
99638,64130.0,802
99640,64133.0,2601
99642,64106.0,2601
99643,64132.0,1401
99645,64134.0,301
99646,64133.0,1401
99647,64114.0,640
99648,64108.0,640
99649,64126.0,2601
99650,64106.0,801
99651,64137.0,1742
99652,64116.0,501
99653,64116.0,2601
99654,64133.0,801
99655,64124.0,650
99656,64154.0,630
99657,64155.0,650
99658,64111.0,1401
99659,64106.0,802
99660,64123.0,2040
99662,64138.0,801
99663,64133.0,801
99664,64106.0,2601
99665,64133.0,802
99666,64134.0,2402
99668,64126.0,831
99669,64108.0,1401
99670,64111.0,690
99671,64124.0,1002
99672,64114.0,501
99673,64158.0,1188
99675,64130.0,302
99677,64127.0,401
99678,64152.0,501
99679,64132.0,1401
99680,64121.0,502
99681,64134.0,690
99682,64138.0,801
99683,64118.0,1401
99684,64132.0,401
99685,64127.0,640
99687,64131.0,501
99688,64130.0,1401
99689,64124.0,501
99690,64133.0,1401
99691,64158.0,690
99694,64120.0,640
99695,64113.0,501
99697,64117.0,1001
99698,64151.0,1198
99699,64130.0,801
99700,64111.0,702
99701,64119.0,801
99702,64155.0,1401
99703,64128.0,650
99704,64126.0,2040
99705,64124.0,802
99706,64131.0,1401
99708,64138.0,302
99709,64131.0,1651
99710,64111.0,702
99711,64158.0,650
99712,64111.0,210
99713,64130.0,802
99714,64127.0,501
99715,64128.0,802
99716,64154.0,501
99717,64127.0,650
99718,64109.0,670
99719,64106.0,1401
99720,64108.0,702
99721,64127.0,1648
99722,64129.0,690
99723,64123.0,2655
99724,64117.0,501
99726,64112.0,670
99727,64123.0,201
99728,64133.0,1401
99729,64111.0,2655
99730,64128.0,401
99731,64126.0,402
99732,64132.0,1401
99733,64113.0,1198
99734,64153.0,1401
99736,64153.0,801
99737,64152.0,802
99738,64106.0,802
99739,64152.0,1401
99740,64117.0,690
99741,64127.0,650
99742,64124.0,501
99743,64132.0,650
99745,64111.0,1401
99746,64158.0,1401
99747,64130.0,1401
99750,64123.0,2100
99751,64106.0,670
99752,64153.0,670
99753,64137.0,702
99754,64127.0,501
99755,64110.0,401
99756,64106.0,2601
99758,64154.0,1401
99760,64111.0,401
99761,64128.0,3020
99762,64114.0,802
99763,64155.0,1401
99764,64119.0,690
99765,64130.0,840
99766,64132.0,690
99769,64158.0,2601
99770,64117.0,690
99771,64109.0,650
99772,64138.0,501
99773,64106.0,702
99774,64124.0,302
99775,64117.0,802
99776,64116.0,690
99777,64110.0,501
99778,64130.0,501
99779,64155.0,501
99780,64155.0,640
99781,64111.0,670
99782,64155.0,640
99783,64134.0,650
99785,64134.0,501
99787,64132.0,1401
99788,64137.0,501
99789,64127.0,501
99790,64131.0,702
99791,64131.0,650
99792,64132.0,2100
99793,64134.0,660
99796,64153.0,1850
99797,64123.0,702
99798,64118.0,501
99799,64111.0,502
99801,64127.0,702
99802,64112.0,1120
99803,64132.0,1850
99804,64151.0,630
99805,64134.0,1401
99806,64124.0,1401
99807,64117.0,650
99808,64157.0,640
99809,64151.0,640
99810,64133.0,403
99811,64146.0,801
99814,64151.0,650
99815,64151.0,690
99816,64133.0,2001
99817,64114.0,501
99818,64126.0,1401
99819,64109.0,2601
99820,64131.0,1401
99821,64131.0,650
99822,64119.0,702
99823,64134.0,401
99824,64153.0,1401
99825,64134.0,403
99826,64155.0,640
99828,64132.0,302
99829,64114.0,301
99830,64123.0,840
99831,64133.0,502
99832,64124.0,640
99833,64145.0,502
99834,64113.0,501
99836,64133.0,630
99837,64123.0,401
99838,64127.0,1401
99840,64130.0,1401
99843,64109.0,401
99844,64123.0,1849
99845,64133.0,702
99846,64116.0,1401
99848,64134.0,3077
99849,64109.0,670
99850,64118.0,1401
99851,64156.0,801
99852,64111.0,702
99853,64132.0,702
99855,64130.0,670
99856,64119.0,1401
99857,64132.0,401
99858,64131.0,802
99859,64138.0,1198
99860,64151.0,660
99861,64111.0,702
99862,64124.0,670
99863,64130.0,1401
99864,64124.0,650
99865,64116.0,1401
99866,64154.0,801
99867,64155.0,802
99868,64132.0,630
99869,64127.0,502
99870,64124.0,403
99871,64157.0,1401
99874,64127.0,401
99875,64154.0,801
99876,64110.0,650
99877,64117.0,1401
99878,64123.0,2655
99879,64134.0,401
99880,64111.0,650
99881,64123.0,1850
99882,64137.0,801
99883,64131.0,2655
99884,64128.0,403
99885,64109.0,640
99886,64128.0,501
99887,64110.0,801
99889,64131.0,702
99890,64130.0,403
99891,64134.0,650
99892,64106.0,2655
99894,64124.0,2601
99895,64133.0,630
99896,64118.0,1188
99897,64109.0,1001
99898,64112.0,650
99899,64108.0,2402
99900,64110.0,1120
99901,64132.0,702
99902,64151.0,1120
99903,64138.0,702
99904,64130.0,801
99905,64108.0,2661
99906,64151.0,1401
99907,64132.0,802
99910,64127.0,2402
99911,64130.0,302
99912,64131.0,1651
99913,64128.0,802
99915,64128.0,401
99916,64131.0,401
99918,64130.0,401
99920,64131.0,650
99923,64133.0,640
99924,64128.0,501
99925,64132.0,501
99928,64111.0,702
99929,64109.0,802
99930,64134.0,650
99931,64114.0,301
99932,64124.0,801
99934,64109.0,1750
99935,64130.0,403
99936,64154.0,702
99937,64136.0,640
99938,64114.0,650
99939,64118.0,2601
99940,64132.0,802
99944,64127.0,1750
99945,64131.0,801
99947,64131.0,801
99949,64133.0,1401
99950,64123.0,801
99951,64134.0,501
99952,64127.0,1742
99953,64130.0,302
99954,64106.0,2655
99955,64127.0,501
99956,64117.0,1401
99957,64106.0,650
99958,64134.0,501
99959,64124.0,501
99960,64110.0,2001
99961,64123.0,630
99962,64133.0,630
99963,64111.0,670
99964,64123.0,802
99965,64155.0,640
99966,64134.0,1401
99967,64124.0,401
99969,64134.0,670
99970,64123.0,1401
99971,64108.0,1750
99972,64123.0,2100
99973,64124.0,401
99974,64109.0,702
99975,64134.0,670
99976,64127.0,702
99977,64119.0,1401
99978,64124.0,702
99979,64129.0,302
99980,64127.0,670
99981,64131.0,702
99982,64125.0,502
99983,64134.0,1401
99984,64154.0,401
99985,64109.0,802
99987,64151.0,702
99988,64123.0,702
99989,64106.0,640
99991,64110.0,702
99992,64109.0,702
99995,64109.0,801
99996,64113.0,702
99997,64137.0,501
99998,64133.0,1401
99999,64134.0,1849
100001,64112.0,640
100002,64111.0,302
100003,64128.0,401
100004,64127.0,401
100005,64110.0,801
100006,64125.0,1401
100007,64131.0,802
100008,64134.0,1122
100009,64157.0,401
100010,64134.0,401
100011,64110.0,640
100012,64106.0,1849
100013,64131.0,690
100014,64132.0,702
100015,64123.0,1770
100016,64106.0,640
100017,64133.0,2100
100018,64163.0,1001
100019,64111.0,501
100020,64134.0,501
100023,64147.0,1401
100024,64130.0,670
100025,64134.0,1401
100026,64127.0,1198
100027,64116.0,1122
100028,64152.0,1750
100029,64127.0,801
100030,64156.0,690
100031,64120.0,2601
100032,64129.0,1002
100033,64110.0,302
100034,64134.0,2601
100035,64108.0,670
100036,64119.0,301
100037,64154.0,840
100038,64106.0,2100
100039,64111.0,650
100040,64155.0,201
100041,64127.0,1401
100043,64137.0,630
100044,64116.0,1401
100045,64130.0,831
100046,64133.0,630
100047,64128.0,1401
100049,64110.0,301
100050,64152.0,501
100051,64127.0,301
100052,64110.0,690
100053,64129.0,1401
100054,64117.0,501
100059,64130.0,2655
100060,64134.0,801
100061,64128.0,802
100062,64123.0,501
100063,64108.0,702
100064,64129.0,640
100065,64134.0,302
100066,64111.0,501
100067,64114.0,501
100069,64112.0,640
100070,64130.0,1401
100071,64132.0,501
100072,64111.0,650
100074,64130.0,702
100075,64110.0,620
100076,64111.0,301
100078,64107.0,301
100079,64111.0,401
100080,64130.0,2601
100082,64131.0,401
100083,64133.0,640
100084,64132.0,302
100085,64131.0,802
100086,64131.0,401
100088,64132.0,630
100089,64128.0,302
100090,64138.0,1770
100091,64110.0,302
100093,64106.0,831
100094,64113.0,670
100095,64111.0,702
100096,64131.0,1401
100098,64137.0,650
100099,64111.0,401
100100,64137.0,2040
100101,64154.0,501
100103,64127.0,670
100105,64114.0,630
100106,64124.0,801
100107,64126.0,802
100108,64123.0,802
100109,64111.0,1401
100110,64138.0,1122
100111,64109.0,840
100113,64158.0,201
100114,64131.0,650
100115,64111.0,1122
100116,64111.0,802
100117,64130.0,501
100118,64151.0,2601
100119,64108.0,502
100120,64118.0,1401
100121,64105.0,690
100122,64130.0,901
100123,64109.0,1849
100125,64130.0,501
100128,64127.0,2601
100129,64118.0,670
100130,64111.0,1401
100131,64111.0,302
100132,64112.0,640
100133,64154.0,702
100134,64105.0,1546
100136,64130.0,802
100137,64106.0,690
100138,64124.0,1849
100142,64114.0,1401
100145,64111.0,702
100146,64125.0,799
100147,64111.0,1050
100148,64108.0,1401
100149,64123.0,702
100150,64130.0,802
100151,64130.0,801
100152,64127.0,302
100153,64111.0,702
100154,64155.0,1188
100155,64147.0,690
100156,64128.0,670
100157,64132.0,640
100158,64153.0,2100
100159,64106.0,1197
100160,64124.0,210
100161,64111.0,670
100162,64110.0,650
100163,64157.0,640
100165,64130.0,802
100167,64123.0,501
100168,64133.0,702
100169,64112.0,840
100170,64131.0,1401
100171,64158.0,630
100172,64131.0,2041
100173,64130.0,640
100174,64117.0,301
100175,64111.0,501
100176,64125.0,799
100177,64147.0,1188
100178,64111.0,301
100179,64111.0,831
100180,64111.0,670
100182,64138.0,702
100183,64112.0,1401
100185,64119.0,301
100186,64130.0,2402
100187,64106.0,301
100188,64114.0,2601
100189,64133.0,1001
100190,64151.0,2201
100191,64110.0,801
100192,64137.0,702
100194,64123.0,650
100195,64128.0,2655
100196,64114.0,501
100197,64106.0,670
100199,64129.0,1001
100200,64114.0,1188
100201,64127.0,702
100202,64111.0,610
100203,64130.0,640
100204,64109.0,2402
100205,64130.0,801
100206,64134.0,2601
100207,64106.0,801
100208,64106.0,1849
100210,64133.0,1120
100211,64127.0,1401
100212,64124.0,801
100214,64134.0,640
100215,64128.0,2601
100216,64131.0,690
100217,64106.0,1401
100218,64106.0,650
100219,64128.0,2601
100221,64134.0,802
100222,64110.0,702
100223,64130.0,802
100224,64111.0,640
100225,64130.0,2100
100226,64134.0,401
100227,64101.0,702
100228,64134.0,501
100229,64108.0,2601
100230,64114.0,301
100231,64129.0,799
100232,64153.0,640
100233,64110.0,802
100234,64126.0,401
100235,64106.0,650
100236,64154.0,670
100237,64123.0,650
100239,64124.0,3077
100240,64131.0,403
100244,64146.0,802
100247,64134.0,2601
100248,64124.0,1198
100249,64139.0,702
100250,64124.0,1401
100251,64117.0,670
100252,64120.0,1401
100253,64114.0,801
100254,64127.0,802
100255,64110.0,802
100257,64134.0,2601
100258,64109.0,1401
100259,64130.0,650
100260,64133.0,802
100262,64127.0,401
100264,64129.0,1122
100265,64114.0,702
100266,64127.0,670
100267,64123.0,302
100268,64137.0,1401
100269,64119.0,690
100270,64110.0,302
100271,64127.0,1850
100272,64130.0,802
100273,64127.0,801
100274,64110.0,630
100275,64122.0,2601
100276,64155.0,1002
100277,64127.0,403
100278,64116.0,501
100280,64128.0,401
100281,64118.0,501
100282,64151.0,690
100283,64117.0,802
100284,64109.0,630
100285,64123.0,302
100286,64109.0,840
100288,64128.0,690
100291,64127.0,801
100292,64138.0,2601
100293,64131.0,640
100294,64158.0,620
100295,64111.0,1001
100297,64131.0,802
100298,64127.0,640
100299,64106.0,2601
100302,64123.0,501
100304,64127.0,501
100306,64131.0,690
100307,64109.0,2001
100308,64133.0,1201
100311,64109.0,401
100312,64114.0,302
100313,64126.0,650
100314,64134.0,302
100315,64111.0,403
100317,64130.0,501
100318,64124.0,802
100319,64133.0,1401
100321,64157.0,802
100322,64109.0,1401
100323,64134.0,2601
100324,64153.0,1120
100325,64118.0,1122
100327,64134.0,702
100329,64127.0,1401
100330,64111.0,2402
100332,64102.0,1120
100333,64114.0,640
100334,64130.0,670
100335,64131.0,650
100336,64127.0,401
100337,64118.0,1401
100338,64130.0,2402
100340,64130.0,201
100342,64133.0,630
100343,64114.0,630
100344,64134.0,690
100345,64119.0,501
100349,64131.0,802
100350,64108.0,801
100351,64132.0,1401
100352,64130.0,802
100353,64130.0,501
100354,64147.0,802
100355,64134.0,702
100356,64112.0,702
100358,64105.0,401
100359,64130.0,650
100360,64131.0,640
100361,64110.0,501
